"Time","Fuel system status: Fuel system 1","Fuel system status: Fuel system 2","Calculated engine load [%]","Engine Coolant Temperature [°F]","Short Term Fuel Trim - Bank 1 [%]","Long Term Fuel Trim - Bank 1 [%]","Engine RPM [RPM]","Vehicle Speed Sensor [mph]","Ignition Timing Advance for #1 Cylinder","Intake Air Temperature [°F]","Air Flow Rate from Mass Flow Sensor [lb/min]","Absolute Throttle Position [%]","Location of Oxygen Sensors","Bank 1 - Sensor 1 (O2S): Oxygen Sensor Output Voltage [V]","Bank 1 - Sensor 1 (O2S): Short Term Fuel Trim [%]","Bank 1 - Sensor 2 (O2S): Oxygen Sensor Output Voltage [V]","Bank 1 - Sensor 2 (O2S): Short Term Fuel Trim [%]","OBD requirements to which vehicle is certified","Fuel consumption [MPG]","Battery voltage [V]"
20:34:42.081,"Closed loop (1)","NA","14.1","188","8.6","19.5","763","0","14.0","69","0.2","10.6","B1S1, B1S2","0.080","7.8","0.650",,"OBDII (California ARB)","0.0","14.0"
20:34:42.352,"Closed loop (1)","NA","14.1","188","8.6","19.5","763","0","13.5","69","0.2","10.6","B1S1, B1S2","0.080","7.8","0.650",,"OBDII (California ARB)","0.0","14.0"
20:34:42.597,"Closed loop (1)","NA","14.1","188","8.6","19.5","763","0","13.5","69","0.2","10.6","B1S1, B1S2","0.080","7.8","0.650",,"OBDII (California ARB)","0.0","14.0"
20:34:42.851,"Closed loop (1)","NA","14.1","188","8.6","19.5","763","0","13.5","69","0.2","10.6","B1S1, B1S2","0.080","7.8","0.650",,"OBDII (California ARB)","0.0","14.0"
20:34:43.103,"Closed loop (1)","NA","14.1","188","8.6","19.5","763","0","13.5","69","0.2","10.6","B1S1, B1S2","0.080","7.8","0.650",,"OBDII (California ARB)","0.0","14.0"
20:34:43.360,"Closed loop (1)","NA","14.1","188","8.6","19.5","763","0","13.5","69","0.2","10.6","B1S1, B1S2","0.080","7.8","0.650",,"OBDII (California ARB)","0.0","14.0"
20:34:43.615,"Closed loop (1)","NA","14.1","188","8.6","19.5","763","0","13.5","69","0.2","10.6","B1S1, B1S2","0.790","7.8","0.650",,"OBDII (California ARB)","0.0","14.0"
20:34:43.615,"Closed loop (1)","NA","14.1","188","8.6","19.5","763","0","13.5","69","0.2","10.6","B1S1, B1S2","0.790","6.3","0.650",,"OBDII (California ARB)","0.0","14.0"
20:34:43.863,"Closed loop (1)","NA","14.1","188","8.6","19.5","763","0","13.5","69","0.2","10.6","B1S1, B1S2","0.790","6.3","0.840",,"OBDII (California ARB)","0.0","14.0"
20:34:44.120,"Closed loop (1)","NA","14.1","188","8.6","19.5","763","0","13.5","69","0.2","10.6","B1S1, B1S2","0.790","6.3","0.840",,"OBDII (California ARB)","0.0","14.0"
20:34:44.645,"Closed loop (1)","NA","14.1","188","8.6","19.5","763","0","13.5","69","0.2","10.6","B1S1, B1S2","0.790","6.3","0.840",,"OBDII (California ARB)","0.0","14.0"
20:34:44.880,"Closed loop (1)","NA","14.1","188","8.6","19.5","763","0","13.5","69","0.2","10.6","B1S1, B1S2","0.790","6.3","0.840",,"OBDII (California ARB)","0.0","13.9"
20:34:45.145,"Closed loop (1)","NA","14.1","188","8.6","19.5","763","0","13.5","69","0.2","10.6","B1S1, B1S2","0.790","6.3","0.840",,"OBDII (California ARB)","0.0","13.9"
20:34:45.145,"Closed loop (1)","NA","14.1","188","8.6","19.5","763","0","13.5","69","0.2","10.6","B1S1, B1S2","0.790","6.3","0.840",,"OBDII (California ARB)","0.0","13.9"
20:34:45.397,"Closed loop (1)","NA","13.7","188","8.6","19.5","763","0","13.5","69","0.2","10.6","B1S1, B1S2","0.790","6.3","0.840",,"OBDII (California ARB)","0.0","13.9"
20:34:45.642,"Closed loop (1)","NA","13.7","190","8.6","19.5","763","0","13.5","69","0.2","10.6","B1S1, B1S2","0.790","6.3","0.840",,"OBDII (California ARB)","0.0","13.9"
20:34:45.896,"Closed loop (1)","NA","13.7","190","3.9","19.5","763","0","13.5","69","0.2","10.6","B1S1, B1S2","0.790","6.3","0.840",,"OBDII (California ARB)","0.0","13.9"
20:34:46.172,"Closed loop (1)","NA","13.7","190","3.9","19.5","763","0","13.5","69","0.2","10.6","B1S1, B1S2","0.790","6.3","0.840",,"OBDII (California ARB)","0.0","13.9"
20:34:46.426,"Closed loop (1)","NA","13.7","190","3.9","19.5","732","0","13.5","69","0.2","10.6","B1S1, B1S2","0.790","6.3","0.840",,"OBDII (California ARB)","0.0","13.9"
20:34:46.675,"Closed loop (1)","NA","13.7","190","3.9","19.5","732","0","13.5","69","0.2","10.6","B1S1, B1S2","0.790","6.3","0.840",,"OBDII (California ARB)","0.0","13.9"
20:34:46.941,"Closed loop (1)","NA","13.7","190","3.9","19.5","732","0","15.0","69","0.2","10.6","B1S1, B1S2","0.790","6.3","0.840",,"OBDII (California ARB)","0.0","13.9"
20:34:47.185,"Closed loop (1)","NA","13.7","190","3.9","19.5","732","0","15.0","69","0.2","10.6","B1S1, B1S2","0.790","6.3","0.840",,"OBDII (California ARB)","0.0","13.9"
20:34:47.436,"Closed loop (1)","NA","13.7","190","3.9","19.5","732","0","15.0","69","0.2","10.6","B1S1, B1S2","0.790","6.3","0.840",,"OBDII (California ARB)","0.0","13.9"
20:34:47.694,"Closed loop (1)","NA","13.7","190","3.9","19.5","732","0","15.0","69","0.2","10.6","B1S1, B1S2","0.790","6.3","0.840",,"OBDII (California ARB)","0.0","13.9"
20:34:47.940,"Closed loop (1)","NA","13.7","190","3.9","19.5","732","0","15.0","69","0.2","10.6","B1S1, B1S2","0.790","6.3","0.840",,"OBDII (California ARB)","0.0","13.9"
20:34:48.189,"Closed loop (1)","NA","13.7","190","3.9","19.5","732","0","15.0","69","0.2","10.6","B1S1, B1S2","0.075","6.3","0.840",,"OBDII (California ARB)","0.0","13.9"
20:34:48.189,"Closed loop (1)","NA","13.7","190","3.9","19.5","732","0","15.0","69","0.2","10.6","B1S1, B1S2","0.075","5.5","0.840",,"OBDII (California ARB)","0.0","13.9"
20:34:48.456,"Closed loop (1)","NA","13.7","190","3.9","19.5","732","0","15.0","69","0.2","10.6","B1S1, B1S2","0.075","5.5","0.225",,"OBDII (California ARB)","0.0","13.9"
20:34:48.727,"Closed loop (1)","NA","13.7","190","3.9","19.5","732","0","15.0","69","0.2","10.6","B1S1, B1S2","0.075","5.5","0.225",,"OBDII (California ARB)","0.0","13.9"
20:34:49.222,"Closed loop (1)","NA","13.7","190","3.9","19.5","732","0","15.0","69","0.2","10.6","B1S1, B1S2","0.075","5.5","0.225",,"OBDII (California ARB)","0.0","13.9"
20:34:49.459,"Closed loop (1)","NA","13.7","190","3.9","19.5","732","0","15.0","69","0.2","10.6","B1S1, B1S2","0.075","5.5","0.225",,"OBDII (California ARB)","0.0","14.0"
20:34:49.709,"Closed loop (1)","NA","13.7","190","3.9","19.5","732","0","15.0","69","0.2","10.6","B1S1, B1S2","0.075","5.5","0.225",,"OBDII (California ARB)","0.0","14.0"
20:34:49.709,"Closed loop (1)","NA","13.7","190","3.9","19.5","732","0","15.0","69","0.2","10.6","B1S1, B1S2","0.075","5.5","0.225",,"OBDII (California ARB)","0.0","14.0"
20:34:49.951,"Closed loop (1)","NA","13.7","190","3.9","19.5","732","0","15.0","69","0.2","10.6","B1S1, B1S2","0.075","5.5","0.225",,"OBDII (California ARB)","0.0","14.0"
20:34:50.203,"Closed loop (1)","NA","13.7","190","3.9","19.5","732","0","15.0","69","0.2","10.6","B1S1, B1S2","0.075","5.5","0.225",,"OBDII (California ARB)","0.0","14.0"
20:34:50.460,"Closed loop (1)","NA","13.7","190","6.3","19.5","732","0","15.0","69","0.2","10.6","B1S1, B1S2","0.075","5.5","0.225",,"OBDII (California ARB)","0.0","14.0"
20:34:50.711,"Closed loop (1)","NA","13.7","190","6.3","19.5","732","0","15.0","69","0.2","10.6","B1S1, B1S2","0.075","5.5","0.225",,"OBDII (California ARB)","0.0","14.0"
20:34:50.976,"Closed loop (1)","NA","13.7","190","6.3","19.5","722","0","15.0","69","0.2","10.6","B1S1, B1S2","0.075","5.5","0.225",,"OBDII (California ARB)","0.0","14.0"
20:34:51.226,"Closed loop (1)","NA","13.7","190","6.3","19.5","722","0","15.0","69","0.2","10.6","B1S1, B1S2","0.075","5.5","0.225",,"OBDII (California ARB)","0.0","14.0"
20:34:51.477,"Closed loop (1)","NA","13.7","190","6.3","19.5","722","0","12.5","69","0.2","10.6","B1S1, B1S2","0.075","5.5","0.225",,"OBDII (California ARB)","0.0","14.0"
20:34:51.722,"Closed loop (1)","NA","13.7","190","6.3","19.5","722","0","12.5","69","0.2","10.6","B1S1, B1S2","0.075","5.5","0.225",,"OBDII (California ARB)","0.0","14.0"
20:34:51.994,"Closed loop (1)","NA","13.7","190","6.3","19.5","722","0","12.5","69","0.2","10.6","B1S1, B1S2","0.075","5.5","0.225",,"OBDII (California ARB)","0.0","14.0"
20:34:52.256,"Closed loop (1)","NA","13.7","190","6.3","19.5","722","0","12.5","69","0.2","10.6","B1S1, B1S2","0.075","5.5","0.225",,"OBDII (California ARB)","0.0","14.0"
20:34:52.507,"Closed loop (1)","NA","13.7","190","6.3","19.5","722","0","12.5","69","0.2","10.6","B1S1, B1S2","0.075","5.5","0.225",,"OBDII (California ARB)","0.0","14.0"
20:34:52.759,"Closed loop (1)","NA","13.7","190","6.3","19.5","722","0","12.5","69","0.2","10.6","B1S1, B1S2","0.065","5.5","0.225",,"OBDII (California ARB)","0.0","14.0"
20:34:52.759,"Closed loop (1)","NA","13.7","190","6.3","19.5","722","0","12.5","69","0.2","10.6","B1S1, B1S2","0.065","8.6","0.225",,"OBDII (California ARB)","0.0","14.0"
20:34:53.025,"Closed loop (1)","NA","13.7","190","6.3","19.5","722","0","12.5","69","0.2","10.6","B1S1, B1S2","0.065","8.6","0.085",,"OBDII (California ARB)","0.0","14.0"
20:34:53.277,"Closed loop (1)","NA","13.7","190","6.3","19.5","722","0","12.5","69","0.2","10.6","B1S1, B1S2","0.065","8.6","0.085",,"OBDII (California ARB)","0.0","14.0"
20:34:53.802,"Closed loop (1)","NA","13.7","190","6.3","19.5","722","0","12.5","69","0.2","10.6","B1S1, B1S2","0.065","8.6","0.085",,"OBDII (California ARB)","0.0","14.0"
20:34:54.039,"Closed loop (1)","NA","13.7","190","6.3","19.5","722","0","12.5","69","0.2","10.6","B1S1, B1S2","0.065","8.6","0.085",,"OBDII (California ARB)","0.0","14.1"
20:34:54.296,"Closed loop (1)","NA","13.7","190","6.3","19.5","722","0","12.5","69","0.2","10.6","B1S1, B1S2","0.065","8.6","0.085",,"OBDII (California ARB)","0.0","14.1"
20:34:54.296,"Closed loop (1)","NA","13.7","190","6.3","19.5","722","0","12.5","69","0.2","10.6","B1S1, B1S2","0.065","8.6","0.085",,"OBDII (California ARB)","0.0","14.1"
20:34:54.554,"Closed loop (1)","NA","14.1","190","6.3","19.5","722","0","12.5","69","0.2","10.6","B1S1, B1S2","0.065","8.6","0.085",,"OBDII (California ARB)","0.0","14.1"
20:34:54.802,"Closed loop (1)","NA","14.1","190","6.3","19.5","722","0","12.5","69","0.2","10.6","B1S1, B1S2","0.065","8.6","0.085",,"OBDII (California ARB)","0.0","14.1"
20:34:55.046,"Closed loop (1)","NA","14.1","190","7.0","19.5","722","0","12.5","69","0.2","10.6","B1S1, B1S2","0.065","8.6","0.085",,"OBDII (California ARB)","0.0","14.1"
20:34:55.304,"Closed loop (1)","NA","14.1","190","7.0","19.5","722","0","12.5","69","0.2","10.6","B1S1, B1S2","0.065","8.6","0.085",,"OBDII (California ARB)","0.0","14.1"
20:34:55.580,"Closed loop (1)","NA","14.1","190","7.0","19.5","745","0","12.5","69","0.2","10.6","B1S1, B1S2","0.065","8.6","0.085",,"OBDII (California ARB)","0.0","14.1"
20:34:55.850,"Closed loop (1)","NA","14.1","190","7.0","19.5","745","0","12.5","69","0.2","10.6","B1S1, B1S2","0.065","8.6","0.085",,"OBDII (California ARB)","0.0","14.1"
20:34:56.099,"Closed loop (1)","NA","14.1","190","7.0","19.5","745","0","14.5","69","0.2","10.6","B1S1, B1S2","0.065","8.6","0.085",,"OBDII (California ARB)","0.0","14.1"
20:34:56.347,"Closed loop (1)","NA","14.1","190","7.0","19.5","745","0","14.5","69","0.2","10.6","B1S1, B1S2","0.065","8.6","0.085",,"OBDII (California ARB)","0.0","14.1"
20:34:56.610,"Closed loop (1)","NA","14.1","190","7.0","19.5","745","0","14.5","69","0.2","10.6","B1S1, B1S2","0.065","8.6","0.085",,"OBDII (California ARB)","0.0","14.1"
20:34:56.864,"Closed loop (1)","NA","14.1","190","7.0","19.5","745","0","14.5","69","0.2","10.6","B1S1, B1S2","0.065","8.6","0.085",,"OBDII (California ARB)","0.0","14.1"
20:34:57.109,"Closed loop (1)","NA","14.1","190","7.0","19.5","745","0","14.5","69","0.2","10.6","B1S1, B1S2","0.065","8.6","0.085",,"OBDII (California ARB)","0.0","14.1"
20:34:57.359,"Closed loop (1)","NA","14.1","190","7.0","19.5","745","0","14.5","69","0.2","10.6","B1S1, B1S2","0.435","8.6","0.085",,"OBDII (California ARB)","0.0","14.1"
20:34:57.359,"Closed loop (1)","NA","14.1","190","7.0","19.5","745","0","14.5","69","0.2","10.6","B1S1, B1S2","0.435","4.7","0.085",,"OBDII (California ARB)","0.0","14.1"
20:34:57.605,"Closed loop (1)","NA","14.1","190","7.0","19.5","745","0","14.5","69","0.2","10.6","B1S1, B1S2","0.435","4.7","0.780",,"OBDII (California ARB)","0.0","14.1"
20:34:57.870,"Closed loop (1)","NA","14.1","190","7.0","19.5","745","0","14.5","69","0.2","10.6","B1S1, B1S2","0.435","4.7","0.780",,"OBDII (California ARB)","0.0","14.1"
20:34:58.390,"Closed loop (1)","NA","14.1","190","7.0","19.5","745","0","14.5","69","0.2","10.6","B1S1, B1S2","0.435","4.7","0.780",,"OBDII (California ARB)","0.0","14.1"
20:34:58.625,"Closed loop (1)","NA","14.1","190","7.0","19.5","745","0","14.5","69","0.2","10.6","B1S1, B1S2","0.435","4.7","0.780",,"OBDII (California ARB)","0.0","14.1"
20:34:58.880,"Closed loop (1)","NA","14.1","190","7.0","19.5","745","0","14.5","69","0.2","10.6","B1S1, B1S2","0.435","4.7","0.780",,"OBDII (California ARB)","0.0","14.1"
20:34:58.880,"Closed loop (1)","NA","14.1","190","7.0","19.5","745","0","14.5","69","0.2","10.6","B1S1, B1S2","0.435","4.7","0.780",,"OBDII (California ARB)","0.0","14.1"
20:34:59.126,"Closed loop (1)","NA","14.1","190","7.0","19.5","745","0","14.5","69","0.2","10.6","B1S1, B1S2","0.435","4.7","0.780",,"OBDII (California ARB)","0.0","14.1"
20:34:59.392,"Closed loop (1)","NA","14.1","190","7.0","19.5","745","0","14.5","69","0.2","10.6","B1S1, B1S2","0.435","4.7","0.780",,"OBDII (California ARB)","0.0","14.1"
20:34:59.637,"Closed loop (1)","NA","14.1","190","7.8","19.5","745","0","14.5","69","0.2","10.6","B1S1, B1S2","0.435","4.7","0.780",,"OBDII (California ARB)","0.0","14.1"
20:34:59.905,"Closed loop (1)","NA","14.1","190","7.8","19.5","745","0","14.5","69","0.2","10.6","B1S1, B1S2","0.435","4.7","0.780",,"OBDII (California ARB)","0.0","14.1"
20:35:00.172,"Closed loop (1)","NA","14.1","190","7.8","19.5","724","0","14.5","69","0.2","10.6","B1S1, B1S2","0.435","4.7","0.780",,"OBDII (California ARB)","0.0","14.1"
20:35:00.422,"Closed loop (1)","NA","14.1","190","7.8","19.5","724","0","14.5","69","0.2","10.6","B1S1, B1S2","0.435","4.7","0.780",,"OBDII (California ARB)","0.0","14.1"
20:35:00.671,"Closed loop (1)","NA","14.1","190","7.8","19.5","724","0","13.5","69","0.2","10.6","B1S1, B1S2","0.435","4.7","0.780",,"OBDII (California ARB)","0.0","14.1"
20:35:00.936,"Closed loop (1)","NA","14.1","190","7.8","19.5","724","0","13.5","69","0.2","10.6","B1S1, B1S2","0.435","4.7","0.780",,"OBDII (California ARB)","0.0","14.1"
20:35:01.211,"Closed loop (1)","NA","14.1","190","7.8","19.5","724","0","13.5","69","0.2","10.6","B1S1, B1S2","0.435","4.7","0.780",,"OBDII (California ARB)","0.0","14.1"
20:35:01.485,"Closed loop (1)","NA","14.1","190","7.8","19.5","724","0","13.5","69","0.2","10.6","B1S1, B1S2","0.435","4.7","0.780",,"OBDII (California ARB)","0.0","14.1"
20:35:01.730,"Closed loop (1)","NA","14.1","190","7.8","19.5","724","0","13.5","69","0.2","10.6","B1S1, B1S2","0.435","4.7","0.780",,"OBDII (California ARB)","0.0","14.1"
20:35:01.977,"Closed loop (1)","NA","14.1","190","7.8","19.5","724","0","13.5","69","0.2","10.6","B1S1, B1S2","0.085","4.7","0.780",,"OBDII (California ARB)","0.0","14.1"
20:35:01.978,"Closed loop (1)","NA","14.1","190","7.8","19.5","724","0","13.5","69","0.2","10.6","B1S1, B1S2","0.085","10.2","0.780",,"OBDII (California ARB)","0.0","14.1"
20:35:02.240,"Closed loop (1)","NA","14.1","190","7.8","19.5","724","0","13.5","69","0.2","10.6","B1S1, B1S2","0.085","10.2","0.085",,"OBDII (California ARB)","0.0","14.1"
20:35:02.482,"Closed loop (1)","NA","14.1","190","7.8","19.5","724","0","13.5","69","0.2","10.6","B1S1, B1S2","0.085","10.2","0.085",,"OBDII (California ARB)","0.0","14.1"
20:35:03.011,"Closed loop (1)","NA","14.1","190","7.8","19.5","724","0","13.5","69","0.2","10.6","B1S1, B1S2","0.085","10.2","0.085",,"OBDII (California ARB)","0.0","14.1"
20:35:03.246,"Closed loop (1)","NA","14.1","190","7.8","19.5","724","0","13.5","69","0.2","10.6","B1S1, B1S2","0.085","10.2","0.085",,"OBDII (California ARB)","0.0","14.1"
20:35:03.521,"Closed loop (1)","NA","14.1","190","7.8","19.5","724","0","13.5","69","0.2","10.6","B1S1, B1S2","0.085","10.2","0.085",,"OBDII (California ARB)","0.0","14.1"
20:35:03.521,"Closed loop (1)","NA","14.1","190","7.8","19.5","724","0","13.5","69","0.2","10.6","B1S1, B1S2","0.085","10.2","0.085",,"OBDII (California ARB)","0.0","14.1"
20:35:03.780,"Closed loop (1)","NA","14.1","190","7.8","19.5","724","0","13.5","69","0.2","10.6","B1S1, B1S2","0.085","10.2","0.085",,"OBDII (California ARB)","0.0","14.1"
20:35:04.029,"Closed loop (1)","NA","14.1","190","7.8","19.5","724","0","13.5","69","0.2","10.6","B1S1, B1S2","0.085","10.2","0.085",,"OBDII (California ARB)","0.0","14.1"
20:35:04.284,"Closed loop (1)","NA","14.1","190","8.6","19.5","724","0","13.5","69","0.2","10.6","B1S1, B1S2","0.085","10.2","0.085",,"OBDII (California ARB)","0.0","14.1"
20:35:04.532,"Closed loop (1)","NA","14.1","190","8.6","19.5","724","0","13.5","69","0.2","10.6","B1S1, B1S2","0.085","10.2","0.085",,"OBDII (California ARB)","0.0","14.1"
20:35:04.776,"Closed loop (1)","NA","14.1","190","8.6","19.5","738","0","13.5","69","0.2","10.6","B1S1, B1S2","0.085","10.2","0.085",,"OBDII (California ARB)","0.0","14.1"
20:35:05.021,"Closed loop (1)","NA","14.1","190","8.6","19.5","738","0","13.5","69","0.2","10.6","B1S1, B1S2","0.085","10.2","0.085",,"OBDII (California ARB)","0.0","14.1"
20:35:05.274,"Closed loop (1)","NA","14.1","190","8.6","19.5","738","0","13.5","69","0.2","10.6","B1S1, B1S2","0.085","10.2","0.085",,"OBDII (California ARB)","0.0","14.1"
20:35:05.529,"Closed loop (1)","NA","14.1","190","8.6","19.5","738","0","13.5","69","0.2","10.6","B1S1, B1S2","0.085","10.2","0.085",,"OBDII (California ARB)","0.0","14.1"
20:35:05.779,"Closed loop (1)","NA","14.1","190","8.6","19.5","738","0","13.5","69","0.2","10.6","B1S1, B1S2","0.085","10.2","0.085",,"OBDII (California ARB)","0.0","14.1"
20:35:06.041,"Closed loop (1)","NA","14.1","190","8.6","19.5","738","0","13.5","69","0.2","10.6","B1S1, B1S2","0.085","10.2","0.085",,"OBDII (California ARB)","0.0","14.1"
20:35:06.303,"Closed loop (1)","NA","14.1","190","8.6","19.5","738","0","13.5","69","0.2","10.6","B1S1, B1S2","0.085","10.2","0.085",,"OBDII (California ARB)","0.0","14.1"
20:35:06.589,"Closed loop (1)","NA","14.1","190","8.6","19.5","738","0","13.5","69","0.2","10.6","B1S1, B1S2","0.800","10.2","0.085",,"OBDII (California ARB)","0.0","14.1"
20:35:06.589,"Closed loop (1)","NA","14.1","190","8.6","19.5","738","0","13.5","69","0.2","10.6","B1S1, B1S2","0.800","8.6","0.085",,"OBDII (California ARB)","0.0","14.1"
20:35:06.865,"Closed loop (1)","NA","14.1","190","8.6","19.5","738","0","13.5","69","0.2","10.6","B1S1, B1S2","0.800","8.6","0.770",,"OBDII (California ARB)","0.0","14.1"
20:35:07.137,"Closed loop (1)","NA","14.1","190","8.6","19.5","738","0","13.5","69","0.2","10.6","B1S1, B1S2","0.800","8.6","0.770",,"OBDII (California ARB)","0.0","14.1"
20:35:07.659,"Closed loop (1)","NA","14.1","190","8.6","19.5","738","0","13.5","69","0.2","10.6","B1S1, B1S2","0.800","8.6","0.770",,"OBDII (California ARB)","0.0","14.1"
20:35:07.894,"Closed loop (1)","NA","14.1","190","8.6","19.5","738","0","13.5","69","0.2","10.6","B1S1, B1S2","0.800","8.6","0.770",,"OBDII (California ARB)","0.0","14.0"
20:35:08.175,"Closed loop (1)","NA","14.1","190","8.6","19.5","738","0","13.5","69","0.2","10.6","B1S1, B1S2","0.800","8.6","0.770",,"OBDII (California ARB)","0.0","14.0"
20:35:08.175,"Closed loop (1)","NA","14.1","190","8.6","19.5","738","0","13.5","69","0.2","10.6","B1S1, B1S2","0.800","8.6","0.770",,"OBDII (California ARB)","0.0","14.0"
20:35:08.429,"Closed loop (1)","NA","14.1","190","8.6","19.5","738","0","13.5","69","0.2","10.6","B1S1, B1S2","0.800","8.6","0.770",,"OBDII (California ARB)","0.0","14.0"
20:35:08.674,"Closed loop (1)","NA","14.1","190","8.6","19.5","738","0","13.5","69","0.2","10.6","B1S1, B1S2","0.800","8.6","0.770",,"OBDII (California ARB)","0.0","14.0"
20:35:08.936,"Closed loop (1)","NA","14.1","190","6.3","19.5","738","0","13.5","69","0.2","10.6","B1S1, B1S2","0.800","8.6","0.770",,"OBDII (California ARB)","0.0","14.0"
20:35:09.200,"Closed loop (1)","NA","14.1","190","6.3","19.5","738","0","13.5","69","0.2","10.6","B1S1, B1S2","0.800","8.6","0.770",,"OBDII (California ARB)","0.0","14.0"
20:35:09.446,"Closed loop (1)","NA","14.1","190","6.3","19.5","738","0","13.5","69","0.2","10.6","B1S1, B1S2","0.800","8.6","0.770",,"OBDII (California ARB)","0.0","14.0"
20:35:09.694,"Closed loop (1)","NA","14.1","190","6.3","19.5","738","0","13.5","69","0.2","10.6","B1S1, B1S2","0.800","8.6","0.770",,"OBDII (California ARB)","0.0","14.0"
20:35:09.966,"Closed loop (1)","NA","14.1","190","6.3","19.5","738","0","15.0","69","0.2","10.6","B1S1, B1S2","0.800","8.6","0.770",,"OBDII (California ARB)","0.0","14.0"
20:35:10.216,"Closed loop (1)","NA","14.1","190","6.3","19.5","738","0","15.0","69","0.2","10.6","B1S1, B1S2","0.800","8.6","0.770",,"OBDII (California ARB)","0.0","14.0"
20:35:10.484,"Closed loop (1)","NA","14.1","190","6.3","19.5","738","0","15.0","69","0.2","10.6","B1S1, B1S2","0.800","8.6","0.770",,"OBDII (California ARB)","0.0","14.0"
20:35:10.746,"Closed loop (1)","NA","14.1","190","6.3","19.5","738","0","15.0","69","0.2","10.6","B1S1, B1S2","0.800","8.6","0.770",,"OBDII (California ARB)","0.0","14.0"
20:35:11.019,"Closed loop (1)","NA","14.1","190","6.3","19.5","738","0","15.0","69","0.2","10.6","B1S1, B1S2","0.800","8.6","0.770",,"OBDII (California ARB)","0.0","14.0"
20:35:11.266,"Closed loop (1)","NA","14.1","190","6.3","19.5","738","0","15.0","69","0.2","10.6","B1S1, B1S2","0.050","8.6","0.770",,"OBDII (California ARB)","0.0","14.0"
20:35:11.267,"Closed loop (1)","NA","14.1","190","6.3","19.5","738","0","15.0","69","0.2","10.6","B1S1, B1S2","0.050","7.8","0.770",,"OBDII (California ARB)","0.0","14.0"
20:35:11.524,"Closed loop (1)","NA","14.1","190","6.3","19.5","738","0","15.0","69","0.2","10.6","B1S1, B1S2","0.050","7.8","0.080",,"OBDII (California ARB)","0.0","14.0"
20:35:11.789,"Closed loop (1)","NA","14.1","190","6.3","19.5","738","0","15.0","69","0.2","10.6","B1S1, B1S2","0.050","7.8","0.080",,"OBDII (California ARB)","0.0","14.0"
20:35:12.303,"Closed loop (1)","NA","14.1","190","6.3","19.5","738","0","15.0","69","0.2","10.6","B1S1, B1S2","0.050","7.8","0.080",,"OBDII (California ARB)","0.0","14.0"
20:35:12.539,"Closed loop (1)","NA","14.1","190","6.3","19.5","738","0","15.0","69","0.2","10.6","B1S1, B1S2","0.050","7.8","0.080",,"OBDII (California ARB)","0.0","13.9"
20:35:12.800,"Closed loop (1)","NA","14.1","190","6.3","19.5","738","0","15.0","69","0.2","10.6","B1S1, B1S2","0.050","7.8","0.080",,"OBDII (California ARB)","0.0","13.9"
20:35:12.800,"Closed loop (1)","NA","14.1","190","6.3","19.5","738","0","15.0","69","0.2","10.6","B1S1, B1S2","0.050","7.8","0.080",,"OBDII (California ARB)","0.0","13.9"
20:35:13.048,"Closed loop (1)","NA","12.9","190","6.3","19.5","738","0","15.0","69","0.2","10.6","B1S1, B1S2","0.050","7.8","0.080",,"OBDII (California ARB)","0.0","13.9"
20:35:13.295,"Closed loop (1)","NA","12.9","190","6.3","19.5","738","0","15.0","69","0.2","10.6","B1S1, B1S2","0.050","7.8","0.080",,"OBDII (California ARB)","0.0","13.9"
20:35:13.549,"Closed loop (1)","NA","12.9","190","7.8","19.5","738","0","15.0","69","0.2","10.6","B1S1, B1S2","0.050","7.8","0.080",,"OBDII (California ARB)","0.0","13.9"
20:35:13.800,"Closed loop (1)","NA","12.9","190","7.8","19.5","738","0","15.0","69","0.2","10.6","B1S1, B1S2","0.050","7.8","0.080",,"OBDII (California ARB)","0.0","13.9"
20:35:14.056,"Closed loop (1)","NA","12.9","190","7.8","19.5","731","0","15.0","69","0.2","10.6","B1S1, B1S2","0.050","7.8","0.080",,"OBDII (California ARB)","0.0","13.9"
20:35:14.317,"Closed loop (1)","NA","12.9","190","7.8","19.5","731","0","15.0","69","0.2","10.6","B1S1, B1S2","0.050","7.8","0.080",,"OBDII (California ARB)","0.0","13.9"
20:35:14.591,"Closed loop (1)","NA","12.9","190","7.8","19.5","731","0","13.5","69","0.2","10.6","B1S1, B1S2","0.050","7.8","0.080",,"OBDII (California ARB)","0.0","13.9"
20:35:14.839,"Closed loop (1)","NA","12.9","190","7.8","19.5","731","0","13.5","69","0.2","10.6","B1S1, B1S2","0.050","7.8","0.080",,"OBDII (California ARB)","0.0","13.9"
20:35:15.092,"Closed loop (1)","NA","12.9","190","7.8","19.5","731","0","13.5","69","0.2","10.6","B1S1, B1S2","0.050","7.8","0.080",,"OBDII (California ARB)","0.0","13.9"
20:35:15.361,"Closed loop (1)","NA","12.9","190","7.8","19.5","731","0","13.5","69","0.2","10.6","B1S1, B1S2","0.050","7.8","0.080",,"OBDII (California ARB)","0.0","13.9"
20:35:15.606,"Closed loop (1)","NA","12.9","190","7.8","19.5","731","0","13.5","69","0.2","10.6","B1S1, B1S2","0.050","7.8","0.080",,"OBDII (California ARB)","0.0","13.9"
20:35:15.856,"Closed loop (1)","NA","12.9","190","7.8","19.5","731","0","13.5","69","0.2","10.6","B1S1, B1S2","0.840","7.8","0.080",,"OBDII (California ARB)","0.0","13.9"
